Date,Open,High,Low,Close
2017-02-06,513.631287,517.544189,511.179535,515.934448
2017-02-07,516.107788,516.281189,508.777313,510.609924
2017-02-08,510.609924,514.250427,506.201721,507.761932
2017-02-09,509.173553,512.145386,508.579163,511.526245
2017-02-10,512.640686,512.913086,507.960052,510.238434
2017-02-13,511.650055,512.145386,506.201721,510.089844
2017-02-14,512.640686,521.506653,510.114624,519.971191
2017-02-15,521.506653,523.785034,517.717529,520.714172
2017-02-16,521.333252,529.703918,521.333252,528.738098
2017-02-17,528.242798,534.037842,524.255554,532.7005
2017-02-20,530.248779,534.359802,528.242798,532.651001
2017-02-21,532.551941,540.352966,531.487061,538.990906
2017-02-22,541.368347,600.136292,540.873047,598.080811
2017-02-23,601.102173,605.262695,584.137939,585.822021
2017-02-27,589.660583,622.499329,589.586304,613.633362
2017-02-28,610.215759,618.140625,608.482178,613.212341
2017-03-01,614.227722,616.357544,609.225159,611.454041
2017-03-02,613.138062,621.459167,607.763977,612.568481
2017-03-03,614.945923,637.85376,614.945923,623.366089
2017-03-06,628.542053,649.840149,626.684631,646.546387
2017-03-07,653.233032,657.269714,641.989563,646.348267
2017-03-08,647.710327,647.710327,637.01178,639.537842
2017-03-09,638.943481,642.905884,634.733337,637.33374
2017-03-10,639.067261,641.915283,624.67865,634.807678
2017-03-14,653.183472,653.307312,636.590759,638.695801
2017-03-15,639.463501,651.969971,639.141602,646.348267
2017-03-16,648.849548,649.047668,640.726563,642.732544
2017-03-17,647.858948,653.777832,642.930664,644.243225
2017-03-20,646.868347,646.992188,633.173157,634.386658
2017-03-21,635.080078,635.922119,623.73761,625.966492
2017-03-22,620.121887,627.006592,617.422424,623.93573
2017-03-23,625.644531,632.776917,623.093689,630.671875
2017-03-24,631.068115,639.934082,628.269653,637.33374
2017-03-27,629.582214,633.371277,617.744385,619.676086
2017-03-28,623.093689,626.065552,615.218323,617.026184
2017-03-29,619.973267,624.08429,610.884399,622.425049
2017-03-30,621.607788,631.390076,620.617188,629.359314
2017-03-31,627.056152,662.544739,627.056152,654.248352
2017-04-03,664.699341,683.768555,662.247559,680.871033
2017-04-05,691.049561,702.342468,683.570435,700.856567
2017-04-06,697.884766,717.6474,694.516663,712.496277
2017-04-07,703.97699,710.267395,694.690063,696.696045
2017-04-10,698.380066,705.760071,682.183594,684.189575
2017-04-11,687.409058,693.649902,678.617371,679.731812
2017-04-12,684.907776,686.715637,669.231384,670.643005
2017-04-13,670.643005,680.251892,667.349182,675.992249
2017-04-17,676.091309,691.2229,676.091309,689.390259
2017-04-18,693.402222,698.380066,677.08197,678.666931
2017-04-19,678.072571,684.783936,672.401306,677.973511
2017-04-20,683.025574,686.888977,675.645569,678.344971
2017-04-21,683.768555,703.82843,682.802734,694.665283
2017-04-24,697.909485,710.762695,693.526062,702.045288
2017-04-25,723.145325,726.983948,706.354492,709.673035
2017-04-26,710.762695,713.263977,694.714783,701.574768
2017-04-27,701.847168,705.388611,694.516663,698.132385
2017-04-28,698.256226,703.481689,688.969238,691.049561
2017-05-02,694.417603,694.417603,676.735229,678.840271
2017-05-03,681.985474,683.892395,676.091309,678.617371
2017-05-04,681.044373,683.322754,670.667725,672.599426
2017-05-05,674.407288,677.25531,656.279114,657.888855
2017-05-08,658.755676,663.46106,652.985352,654.496033
2017-05-09,655.783813,660.563538,653.926453,658.929016
2017-05-10,661.133118,675.397888,659.077576,673.169006
2017-05-11,675.645569,678.444031,669.479004,673.391907
2017-05-12,673.639587,675.596008,665.714661,668.884644
2017-05-15,671.831726,671.831726,660.489197,665.739441
2017-05-16,666.705322,681.985474,664.203979,671.782166
2017-05-17,670.147644,676.56189,667.547302,670.197205
2017-05-18,663.83252,668.661743,655.833374,657.443115
2017-05-19,660.241577,661.578918,648.849548,653.233032
2017-05-22,657.022095,660.538757,651.425171,655.858093
2017-05-23,656.625854,658.681335,644.887085,646.645447
2017-05-24,647.611267,650.68219,641.469482,642.757324
2017-05-25,643.896484,650.038269,642.138184,645.109985
2017-05-26,645.852966,665.888062,643.896484,662.371399
2017-05-29,662.222778,676.314209,661.529358,672.079346
2017-05-30,671.584045,675.942749,667.918823,673.292847
2017-05-31,677.08197,677.55249,661.628418,664.05542
2017-06-01,660.092957,663.708679,655.288513,657.888855
2017-06-02,661.232178,663.064819,652.316711,656.155273
2017-06-05,656.898254,664.203979,651.74707,658.433716
2017-06-06,660.712097,660.712097,649.344849,650.236389
2017-06-07,649.443909,664.699341,648.354248,663.213379
2017-06-08,663.708679,666.086182,657.789795,659.597656
2017-06-09,666.234741,670.122925,659.250977,661.578918
2017-06-12,657.046875,658.631836,652.316711,653.530212
2017-06-13,654.099792,657.269714,649.344849,651.00415
2017-06-14,651.771851,673.614807,651.771851,672.376526
2017-06-15,673.614807,690.9505,673.169006,685.477356
2017-06-16,688.028198,691.346741,678.22113,687.879578
2017-06-19,688.572998,701.252808,688.572998,698.008606
2017-06-20,697.884766,704.37323,697.117004,699.544006
2017-06-21,697.290405,707.295532,695.532043,704.32373
2017-06-22,708.013733,715.913879,707.146973,709.598694
2017-06-23,711.257996,714.229797,708.583313,711.183716
2017-06-27,709.276794,714.725098,705.809631,711.827576
2017-06-28,713.214417,713.214417,691.2229,692.684021
2017-06-29,693.427002,698.380066,688.523499,689.811279
2017-06-30,689.464539,689.662659,681.069153,683.520935
2017-07-03,687.582397,690.80188,679.063171,684.040955
2017-07-04,688.473938,706.849792,687.978638,704.29895
2017-07-05,708.013733,716.929199,705.314331,714.551758
2017-07-06,717.54834,718.192261,712.248596,714.502258
2017-07-07,714.725098,741.843079,713.239197,738.574036
2017-07-10,740.530518,743.403259,737.558655,739.416077
2017-07-11,743.45282,745.136841,736.518555,740.159058
2017-07-12,742.660339,755.340149,741.719238,748.455383
2017-07-13,747.291443,755.340149,746.003601,753.903748
2017-07-14,752.863586,760.788513,750.659485,759.674072
2017-07-17,761.283813,772.477661,761.283813,768.589539
2017-07-18,766.137756,768.614319,748.405884,752.814087
2017-07-19,749.198364,761.779114,749.198364,759.277832
2017-07-20,762.645874,767.722778,754.696228,757.27179
2017-07-21,767.722778,788.376953,765.221436,785.058411
2017-07-24,792.487976,804.821106,785.058411,800.041382
2017-07-25,804.722046,804.845886,791.299255,793.552917
2017-07-26,794.568298,807.297607,793.032837,803.756165
2017-07-27,806.356567,808.090088,786.717712,789.912415
2017-07-28,788.154114,795.435059,781.591309,789.739075
2017-07-31,793.453857,801.799744,790.506775,800.016663
2017-08-01,803.756165,803.756165,788.277893,794.271118
2017-08-02,797.44104,810.17041,796.5,806.950928
2017-08-03,805.786926,824.633301,800.932983,817.302795
2017-08-04,823.6922,823.6922,799.967102,803.458984
2017-08-07,808.139648,808.139648,798.704102,800.586243
2017-08-08,801.403503,802.914185,785.949951,793.751038
2017-08-09,793.230957,802.394104,785.058411,791.893616
2017-08-10,789.045654,795.781799,781.566528,784.736511
2017-08-11,768.193298,782.581909,759.302551,765.865356
2017-08-14,773.171082,784.810791,773.171082,779.139526
2017-08-16,778.619446,780.600708,767.821838,775.697144
2017-08-17,777.133545,791.324036,773.245422,776.192444
2017-08-18,774.657043,781.492249,769.282959,780.303528
2017-08-21,781.096008,784.637451,772.799622,774.855164
2017-08-22,778.619446,782.532349,770.71936,772.700562
2017-08-23,775.078064,785.826172,769.282959,783.59729
2017-08-24,787.534973,789.070374,774.904663,776.663025
2017-08-28,782.111389,783.547729,773.270142,775.920044
2017-08-29,773.592102,776.390564,757.81665,758.881531
2017-08-30,766.509277,777.034485,763.388855,774.706543
2017-08-31,780.105408,791.224976,779.610046,789.763855
2017-09-01,792.413696,800.710083,791.992676,797.490601
2017-09-04,800.165222,810.393311,790.432495,799.100342
2017-09-05,807.347168,809.74939,802.914185,808.634949
2017-09-06,805.564087,818.491516,803.780945,814.974854
2017-09-07,815.272034,824.682861,807.347168,810.41803
2017-09-08,812.300232,815.519714,804.474365,809.229309
2017-09-11,813.588013,819.085876,808.882629,810.21991
2017-09-12,815.024353,817.253235,809.328369,816.015015
2017-09-13,816.262634,851.825562,814.281433,841.027893
2017-09-14,847.764038,853.410522,834.093628,835.92627
2017-09-15,834.093628,844.841736,826.911682,833.895508
2017-09-18,842.018494,843.058655,835.183289,837.610291
2017-09-19,840.730713,840.780273,829.140564,830.725525
2017-09-20,848.061218,864.307251,837.16449,839.195251
2017-09-21,839.046692,843.702515,828.397644,833.449707
2017-09-22,832.013367,832.013367,805.564087,809.724609
2017-09-25,807.347168,820.175537,797.63916,813.835632
2017-09-26,813.984253,819.283997,804.573425,812.399292
2017-09-27,817.847595,817.946655,788.030273,791.645996
2017-09-28,792.141296,795.360779,772.873901,779.065247
2017-09-29,784.315491,785.949951,771.784241,773.567383
2017-10-03,787.534973,796.30188,777.975586,790.853516
2017-10-04,791.695496,817.203735,788.129333,811.161011
2017-10-05,817.253235,820.670837,810.962891,816.411255
2017-10-06,816.262634,831.468506,814.875793,829.190125
2017-10-09,831.121826,831.914307,820.225098,822.85022
2017-10-10,823.196899,839.343872,823.196899,835.282349
2017-10-11,837.36261,850.3396,828.149963,832.260986
2017-10-12,834.192688,868.566833,834.192688,864.554871
2017-10-13,871.043396,882.336304,865.149231,868.220154
2017-10-16,870.746216,883.624146,853.212402,868.566833
2017-10-17,869.755615,875.699219,859.057007,866.139832
2017-10-18,869.161194,909.280945,866.783752,905.912842
2017-10-19,907.200623,913.243347,894.520813,901.356018
2017-10-23,904.327881,935.829285,900.563538,930.925781
2017-10-24,938.801086,938.801086,919.484192,925.477417
2017-10-25,931.272461,937.018005,920.771973,931.074341
2017-10-26,931.173401,948.806274,922.257935,938.503906
2017-10-27,941.079529,947.716614,917.00769,921.118713
2017-10-30,925.229736,936.671265,921.861694,933.649902
2017-10-31,936.076904,936.869385,923.446655,932.015442
2017-11-01,938.850647,948.806274,936.869385,943.605591
2017-11-02,943.85321,947.518494,935.383484,937.711426
2017-11-03,946.973633,946.973633,931.322021,936.423645
2017-11-06,933.649902,933.649902,920.276672,923.743835
2017-11-07,924.585876,926.220337,894.570374,898.186096
2017-11-08,894.025513,897.492676,875.798279,879.463562
2017-11-09,886.348328,901.356018,883.673645,892.044312
2017-11-10,892.490112,892.490112,870.944336,875.550659
2017-11-13,876.68988,883.525085,865.297852,867.031433
2017-11-14,866.783752,886.595947,864.802551,878.373901
2017-11-15,876.19458,882.237244,869.706055,875.402039
2017-11-16,877.185181,897.492676,877.185181,895.362854
2017-11-17,910.321045,916.21521,899.969177,903.33728
2017-11-20,897.690796,915.670349,896.502075,912.203247
2017-11-21,918.097351,930.826721,916.80957,923.793335
2017-11-22,928.647339,929.83606,914.778809,922.010254
2017-11-23,922.257935,940.980469,917.948792,938.107666
2017-11-24,941.079529,950.490295,938.503906,942.169189
2017-11-27,938.355347,948.509094,935.135864,942.416809
2017-11-28,940.930908,942.416809,929.29126,934.491943
2017-11-29,933.006042,941.079529,932.164001,937.117065
2017-11-30,932.609802,932.609802,910.865906,912.896667
2017-12-01,915.769409,922.505554,899.176697,901.554138
2017-12-04,904.922241,905.219421,888.923889,893.133972
2017-12-05,892.589172,912.104187,887.041748,905.120361
2017-12-06,901.455078,921.564514,900.266357,917.948792
2017-12-07,921.316833,927.210938,914.333008,922.802734
2017-12-08,925.081177,928.152039,910.420105,912.351807
2017-12-11,913.788208,917.304871,904.971802,907.547363
2017-12-12,907.349243,920.276672,899.473877,907.002502
2017-12-13,908.290344,916.264709,902.14856,906.061462
2017-12-14,910.370605,916.21521,900.216858,912.847107
2017-12-15,922.257935,924.189636,909.082825,911.113525
2017-12-18,903.38678,923.892395,854.549744,912.351807
2017-12-19,914.927429,918.295471,911.361206,917.25531
2017-12-20,917.205811,918.691711,908.389404,909.528564
2017-12-21,909.825745,915.274109,901.455078,904.37738
2017-12-22,906.061462,913.738647,900.761658,911.757446
2017-12-26,916.165649,930.08374,909.528564,921.069214
2017-12-27,924.239136,928.696899,910.370605,915.075989
2017-12-28,916.56189,925.625977,910.469666,915.52179
2017-12-29,917.800171,923.545715,909.875305,912.401367
2018-01-01,914.035828,914.035828,898.978577,901.207458
2018-01-02,904.426941,910.915405,897.888916,902.594299
2018-01-03,916.31427,917.304871,904.47644,906.210022
2018-01-04,909.528564,913.144287,907.101563,911.658386
2018-01-05,913.144287,918.196411,911.608887,914.580688
2018-01-08,917.403931,922.257935,914.828369,919.830933
2018-01-09,919.434692,935.036804,915.323669,932.114502
2018-01-10,934.145264,938.503906,926.715637,933.501343
2018-01-11,932.956482,933.798523,926.220337,928.944519
2018-01-12,934.145264,943.85321,929.439819,940.088867
2018-01-15,941.079529,949.499695,936.324585,940.237488
2018-01-16,938.801086,938.801086,911.361206,914.283508
2018-01-17,917.304871,920.276672,898.483276,915.81897
2018-01-18,920.276672,920.871033,906.507202,911.064026
2018-01-19,914.333008,925.625977,913.441467,922.555115
2018-01-22,939.098267,965.151306,931.173401,962.377625
2018-01-23,965.844727,981.644958,965.844727,974.017273
2018-01-24,972.531372,972.531372,953.610718,957.276001
2018-01-25,958.811401,962.872925,947.171753,956.8302
2018-01-29,957.12738,968.123169,950.292175,955.443359
2018-01-30,956.73114,956.73114,940.088867,941.475769
2018-01-31,941.079529,955.443359,932.708862,952.273376
2018-02-01,954.205078,963.467285,927.805359,934.987244
2018-02-02,926.220337,935.086304,892.539612,895.858154
2018-02-05,885.605347,903.931641,873.519897,893.678833
2018-02-06,868.764954,889.56781,862.821289,883.723206
2018-02-07,894.075073,896.898315,881.642883,886.001587
2018-02-08,889.46875,902.098999,883.970825,896.056274
2018-02-09,880.652283,893.530212,877.680481,889.419189
2018-02-12,894.520813,909.578125,893.579773,906.903442
2018-02-14,914.333008,933.649902,912.351807,924.883057
2018-02-15,928.845459,936.869385,919.434692,926.864258
2018-02-16,930.777161,933.749023,909.479065,912.648987
2018-02-19,912.351807,923.248535,904.971802,918.295471
2018-02-20,920.276672,920.821533,910.172485,912.450867
2018-02-21,921.267334,923.743835,913.491028,920.623413
2018-02-22,913.342407,922.257935,911.361206,915.670349
2018-02-23,916.71051,929.1922,914.085388,925.477417
2018-02-26,930.1828,936.027405,927.805359,929.88562
2018-02-27,930.1828,946.825073,929.538879,941.574829
2018-02-28,937.067566,948.112854,934.343384,945.586792
2018-03-01,940.831848,950.886536,937.067566,939.494507
2018-03-05,934.145264,941.228088,912.946167,915.422729
2018-03-06,920.276672,927.409119,896.601135,902.297119
2018-03-07,900.712158,900.712158,879.711243,881.395264
2018-03-08,889.221069,905.912842,884.911926,902.891479
2018-03-09,906.309082,910.717285,902.495239,904.526001
2018-03-12,911.361206,924.338196,908.934204,921.564514
2018-03-13,923.149475,927.210938,912.698547,923.099915
2018-03-14,920.078552,923.298035,910.568726,920.326233
2018-03-15,916.31427,920.722473,901.455078,903.23822
2018-03-16,900.464478,901.157898,877.72998,891.598511
2018-03-19,892.539612,898.384216,883.624146,887.091248
2018-03-20,884.911926,895.511475,878.720581,881.444763
2018-03-21,886.447388,893.876953,884.911926,888.478088
2018-03-22,887.586548,903.38678,887.338928,899.622498
2018-03-23,882.237244,891.549011,880.751343,885.506287
2018-03-26,885.555786,895.808655,884.119446,892.638672
2018-03-27,898.681396,902.198059,888.577148,891.350891
2018-03-28,887.388428,887.437988,871.736816,874.411438
2018-04-02,884.614746,892.490112,878.175781,884.565186
2018-04-03,882.633545,893.233032,876.9375,891.10321
2018-04-04,896.204895,903.23822,883.673645,886.496887
2018-04-05,896.601135,901.455078,895.016113,899.671997
2018-04-06,899.473877,909.875305,896.502075,902.44574
2018-04-09,903.98114,910.370605,903.98114,907.398743
2018-04-10,909.776245,915.224609,905.566162,908.438904
2018-04-11,913.144287,923.991455,907.448303,922.109314
2018-04-12,921.118713,927.854858,915.52179,919.979492
2018-04-13,923.941956,932.857422,919.979492,930.03418
2018-04-16,925.675537,931.173401,919.781372,928.251099
2018-04-17,931.173401,938.305786,927.210938,935.383484
2018-04-18,936.374084,939.296387,926.269897,929.1922
2018-04-19,930.28186,936.126465,926.220337,933.451782
2018-04-20,929.1922,933.006042,912.549927,919.187012
2018-04-23,921.267334,935.482544,919.781372,927.210938
2018-04-24,927.012817,966.538208,926.220337,960.941223
2018-04-25,964.507446,972.580933,954.502258,961.387024
2018-04-26,963.863525,978.722717,953.214478,966.191467
2018-04-27,980.505798,1001.506714,976.246155,986.944763
2018-04-30,972.779053,983.27948,950.985596,954.254639
2018-05-02,957.919861,970.00531,955.988159,963.566345
2018-05-03,968.717529,968.717529,950.242676,952.570557
2018-05-04,953.808838,955.641479,941.079529,944.992432
2018-05-07,949.846375,964.111206,947.369873,961.882324
2018-05-08,968.321289,972.779053,956.13678,958.018921
2018-05-09,956.8302,975.057434,953.214478,967.528809
2018-05-10,970.797791,975.354614,965.101807,971.937012
2018-05-11,972.036072,981.991699,968.568909,979.960938
2018-05-14,982.63562,982.63562,967.528809,977.335815
2018-05-15,973.819153,990.609985,967.479248,969.75769
2018-05-16,964.854126,964.854126,943.506531,947.171753
2018-05-17,950.341736,950.985596,932.659302,936.473145
2018-05-18,936.720825,944.546631,923.248535,925.081177
2018-05-21,922.010254,926.913757,913.441467,922.604614
2018-05-22,924.387756,925.229736,916.31427,918.047852
2018-05-23,917.304871,917.304871,900.613098,903.68396
2018-05-24,905.417542,912.351807,901.603699,907.250183
2018-05-25,907.398743,914.729309,905.863342,912.153687
2018-05-28,916.21521,918.295471,909.479065,911.757446
2018-05-29,912.847107,919.286072,905.813782,908.835144
2018-05-30,906.259583,914.531189,898.087036,907.497803
2018-05-31,912.351807,913.639587,905.962402,912.698547
2018-06-01,911.361206,926.963318,909.825745,921.812134
2018-06-04,924.635376,935.135864,921.812134,932.015442
2018-06-05,933.947144,946.032532,932.164001,938.751587
2018-06-06,938.107666,947.023193,933.798523,945.438171
2018-06-07,945.933472,966.835388,945.487732,962.229004
2018-06-08,957.276001,977.286316,951.579956,975.106934
2018-06-11,977.831116,990.560486,969.85675,973.422913
2018-06-12,974.165894,990.609985,971.094971,987.786743
2018-06-13,990.609985,996.45459,980.208618,993.086548
2018-06-14,988.083923,1002.299194,978.128296,998.485352
2018-06-15,996.55365,1013.889343,989.867065,1004.676697
2018-06-18,999.327393,1010.867981,997.54425,1006.013977
2018-06-19,1004.379456,1005.271057,984.319641,986.697083
2018-06-20,986.647583,1013.294983,985.508362,1009.67926
2018-06-21,1013.839783,1026.271973,1011.710022,1022.26001
2018-06-22,1018.743347,1019.535828,998.980652,1002.992615
2018-06-25,1001.902954,1006.955078,992.888428,995.01825
2018-06-26,996.55365,996.55365,966.092407,969.75769
2018-06-27,969.31189,976.147095,953.660278,956.780701
2018-06-28,952.966797,959.405762,931.470581,936.076904
2018-06-29,940.187988,966.340088,940.088867,963.318726
2018-07-02,963.219666,963.219666,948.013794,951.579956
2018-07-03,955.93866,969.26239,951.332336,962.179504
2018-07-04,962.674805,982.68512,961.882324,980.802979
2018-07-05,987.638184,998.931152,949.598755,955.443359
2018-07-06,955.690979,973.769653,955.443359,968.370789
2018-07-09,977.831116,990.609985,974.264954,987.737244
2018-07-10,993.334167,1018.842407,990.609985,1016.068665
2018-07-11,1015.375244,1031.125977,1008.292419,1029.045654
2018-07-12,1034.543579,1088.68042,1032.809937,1072.186768
2018-07-13,1070.354126,1098.586548,1069.858765,1089.4729
2018-07-16,1089.4729,1098.487427,1062.974121,1066.094482
2018-07-17,1068.174805,1085.659058,1059.556519,1082.092896
2018-07-18,1088.08606,1094.227783,1067.184204,1082.291016
2018-07-19,1083.033936,1104.530151,1076.14917,1094.475464
2018-07-20,1102.94519,1127.809448,1101.459229,1118.052002
2018-07-23,1119.191162,1119.191162,1102.647949,1109.780396
2018-07-24,1111.464478,1116.1698,1097.001465,1100.518188
2018-07-25,1099.577148,1112.455078,1093.831543,1104.678711
2018-07-26,1099.676147,1110.969116,1097.397705,1100.220947
2018-07-27,1108.987915,1126.719849,1101.706909,1119.240723
2018-07-30,1119.389282,1146.432983,1117.408081,1140.588379
2018-07-31,1140.192139,1179.222168,1136.378296,1174.863525
2018-08-01,1179.222168,1191.604736,1174.269043,1181.153809
2018-08-02,1180.311768,1180.311768,1155.001709,1157.37915
2018-08-03,1163.966797,1172.386963,1158.567993,1165.898438
2018-08-06,1165.650757,1184.769531,1164.313477,1181.401489
2018-08-07,1183.679932,1190.118896,1165.947998,1173.080322
2018-08-08,1173.872803,1211.020752,1173.872803,1206.265747
2018-08-09,1210.030151,1220.134399,1200.619385,1206.513428
2018-08-10,1199.628662,1203.591187,1191.010376,1192.892578
2018-08-13,1186.305054,1188.682495,1171.594482,1176.547485
2018-08-14,1178.825928,1205.770508,1173.179443,1199.232422
2018-08-16,1191.951538,1204.581787,1184.274292,1189.524536
2018-08-17,1197.647461,1203.987427,1188.781494,1192.446777
2018-08-20,1196.557861,1225.186401,1196.310181,1223.304321
2018-08-21,1225.632202,1239.748413,1215.478516,1235.48877
2018-08-23,1234.59729,1262.037109,1226.771484,1257.529907
2018-08-24,1253.369263,1267.931274,1248.21814,1265.504272
2018-08-27,1267.386475,1283.682007,1266.742554,1279.372803
2018-08-28,1283.830566,1310.577026,1282.839966,1306.614624
2018-08-29,1303.939941,1316.520752,1278.085083,1282.047485
2018-08-30,1281.453125,1284.969727,1258.520508,1262.48291
2018-08-31,1258.074707,1258.074707,1224.988281,1229.990967
2018-09-03,1233.309448,1246.088379,1214.537354,1217.608276
2018-09-04,1223.552002,1243.017456,1217.459717,1230.288086
2018-09-05,1230.832886,1240.887573,1197.152222,1215.478516
2018-09-06,1218.598877,1253.815063,1213.843994,1249.55542
2018-09-07,1253.022583,1269.318115,1242.720215,1266.593994
2018-09-10,1263.02771,1265.009033,1238.361572,1244.057617
2018-09-11,1247.177979,1256.489746,1222.6604,1226.078003
2018-09-12,1240.045654,1246.880859,1217.311157,1240.739014
2018-09-14,1247.574219,1263.62207,1235.93457,1241.382935
2018-09-17,1239.005493,1239.005493,1210.12915,1214.388794
2018-09-18,1214.487915,1227.762085,1202.947266,1205.720947
2018-09-19,1212.506592,1212.506592,1189.722656,1199.381104
2018-09-21,1207.553589,1225.780884,1172.386963,1206.067627
2018-09-24,1203.046265,1228.257324,1193.189697,1220.481079
2018-09-25,1223.898682,1233.309448,1183.778931,1219.044678
2018-09-26,1227.365845,1242.175415,1215.627075,1239.649414
2018-09-27,1243.215576,1251.140381,1225.879883,1241.977295
2018-09-28,1248.06958,1259.758789,1235.587891,1246.137817
2018-10-01,1245.890259,1245.890259,1192.694458,1220.134399
2018-10-03,1217.954956,1227.960205,1188.781494,1193.78418
2018-10-04,1178.330566,1179.222168,1095.614624,1111.712036
2018-10-05,1089.175659,1104.827393,1028.401733,1039.001343
2018-10-08,1040.140503,1106.511353,1015.920105,1098.982788
2018-10-09,1111.117676,1112.752197,1071.047485,1079.814453
2018-10-10,1083.628296,1105.372192,1074.118408,1091.751343
2018-10-11,1054.009033,1104.282471,1033.206299,1077.585571
2018-10-12,1094.574585,1118.398682,1091.553223,1115.97168
2018-10-15,1119.290283,1136.130615,1107.650635,1129.047729
2018-10-16,1135.239014,1156.43811,1129.29541,1152.871948
2018-10-17,1167.929199,1168.275879,1129.29541,1140.489258
2018-10-19,1089.671021,1100.567749,1060.200317,1090.95874
2018-10-22,1099.577148,1104.332031,1047.421509,1052.671753
2018-10-23,1042.864624,1054.702515,1033.850098,1044.796387
2018-10-24,1064.806641,1065.846802,1021.715149,1035.93042
2018-10-25,1026.271973,1030.878296,1006.856018,1021.120789
2018-10-26,1023.20105,1047.074829,1012.403442,1035.088379
2018-10-29,1036.178101,1083.578735,1036.178101,1077.585571
2018-10-30,1075.307129,1075.307129,1042.220825,1047.074829
2018-10-31,1049.05603,1055.841675,1037.168701,1051.284912
2018-11-01,1057.872437,1057.872437,1040.140503,1046.331787
2018-11-02,1056.980835,1070.849365,1053.166992,1064.806641
2018-11-05,1063.370361,1082.439575,1054.999634,1080.062134
2018-11-06,1083.727295,1101.55835,1081.349854,1093.732544
2018-11-07,1104.530151,1104.530151,1096.308105,1100.270508
2018-11-09,1095.862305,1103.341431,1074.81189,1083.182495
2018-11-12,1087.392578,1088.4823,1064.459961,1069.858765
2018-11-13,1063.915161,1092.642822,1060.002197,1089.126221
2018-11-14,1094.673584,1102.202271,1075.307129,1087.640259
2018-11-15,1086.649658,1092.642822,1076.297729,1086.550537
2018-11-16,1087.640259,1119.339722,1086.798218,1116.813721
2018-11-19,1122.262085,1140.885498,1120.379883,1139.201538
2018-11-20,1134.248413,1145.046143,1119.389282,1126.719849
2018-11-21,1126.818848,1134.743774,1096.654785,1102.449829
2018-11-22,1104.034912,1114.782959,1089.77002,1092.494263
2018-11-26,1098.586548,1107.006714,1087.095459,1099.329468
2018-11-27,1097.496826,1119.389282,1095.069824,1117.606201
2018-11-28,1121.816284,1146.878784,1115.723999,1141.82666
2018-11-29,1150.098267,1168.820801,1149.107666,1157.527832
2018-11-30,1161.292114,1174.863525,1151.385986,1156.58667
2018-12-03,1163.867676,1163.867676,1137.715576,1145.590942
2018-12-04,1147.126343,1147.126343,1131.474731,1141.479858
2018-12-05,1133.010254,1147.918823,1128.601929,1144.303101
2018-12-06,1138.210938,1138.210938,1107.749634,1113.098877
2018-12-07,1118.844482,1126.274048,1097.942627,1123.153687
2018-12-10,1099.577148,1103.836792,1072.929688,1080.012573
2018-12-11,1055.990234,1091.751343,1045.093506,1087.244019
2018-12-12,1088.68042,1103.044189,1077.536011,1100.072388
2018-12-13,1117.408081,1117.408081,1084.767456,1096.654785
2018-12-14,1092.741943,1104.431152,1081.547974,1101.75647
2018-12-17,1105.471191,1122.361084,1101.062988,1119.290283
2018-12-18,1112.752197,1128.30481,1109.978516,1125.729248
2018-12-19,1130.781372,1136.526855,1122.559204,1126.125488
2018-12-20,1110.473877,1121.865845,1105.669312,1117.853882
2018-12-21,1114.436279,1120.627563,1085.708618,1089.869141
2018-12-24,1090.5625,1092.840942,1076.34729,1078.922852
2018-12-26,1075.60437,1089.671021,1055.643555,1088.036499
2018-12-27,1096.803345,1116.41748,1093.633423,1109.681274
2018-12-28,1114.931519,1124.589966,1110.671997,1114.981079
2018-12-31,1120.330444,1123.203125,1105.718872,1110.721436
2019-01-01,1114.68396,1116.714722,1099.676147,1110.473877
2019-01-02,1104.034912,1116.41748,1090.661621,1096.010864
2019-01-03,1097.100586,1104.133911,1079.864014,1082.489136
2019-01-04,1087.095459,1094.079224,1070.948486,1088.33374
2019-01-07,1096.605225,1107.947754,1090.661621,1094.376465
2019-01-08,1094.723145,1099.527588,1085.708618,1094.277344
2019-01-09,1101.55835,1106.511353,1088.383179,1100.320068
2019-01-10,1097.348267,1100.567749,1092.642822,1097.100586
2019-01-11,1097.199585,1103.341431,1078.378052,1087.739258
2019-01-14,1084.718018,1090.16626,1076.19873,1086.501099
2019-01-15,1094.624023,1121.370483,1094.624023,1119.042603
2019-01-16,1124.342407,1134.248413,1119.735962,1125.233887
2019-01-17,1133.703613,1137.121216,1119.389282,1123.797485
2019-01-18,1138.012817,1178.726807,1124.589966,1173.229004
2019-01-21,1182.78833,1228.306885,1177.488525,1226.078003
2019-01-22,1221.27356,1235.241089,1208.147949,1223.552002
2019-01-23,1221.71936,1232.516968,1210.525391,1214.785034
2019-01-24,1213.497314,1241.432495,1208.643311,1235.73645
2019-01-25,1238.708252,1252.824463,1223.799561,1234.300049
2019-01-28,1238.757813,1244.156616,1210.921631,1218.004517
2019-01-29,1219.440918,1220.084839,1190.069336,1199.281982
2019-01-30,1203.591187,1213.497314,1179.915527,1184.472412
2019-01-31,1190.713257,1218.153076,1189.722656,1215.627075
2019-02-01,1222.41272,1243.215576,1215.527954,1238.213013
2019-02-04,1235.290649,1284.771606,1230.387207,1278.778442
2019-02-05,1279.868164,1292.151733,1266.593994,1279.422363
